suite_name,run,host_idx,exp_name,mpc.script_name,mpc_type,network_type,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds
audit_robustness_wan,35,1,audit_robustness_3pc_wan,audit_robustness,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,pc,332.93190000000004,165.677696858,24672394676.0,7294266700.0,209441
audit_robustness_wan,35,2,audit_robustness_3pc_wan,audit_robustness,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,pc,332.9322,165.732425029,24672394676.0,7294266700.0,209481
audit_shap,1,0,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,sha3s,125.364632,469.93812157400004,9964220400.0,9208195890.0,6971034
audit_shap,1,1,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,sha3s,125.45432600000001,469.93812032700004,9964220400.0,9208195890.0,6953990
audit_shap,1,2,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,sha3s,125.453682,469.938120527,9964220400.0,9208195890.0,6971034
audit_shap,3,0,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,cerebro,124.948177,29.905592120999998,587189220.0,9208195890.0,6971034
audit_shap,3,1,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,cerebro,125.00103200000001,31.273475806,587189220.0,9208195890.0,6953990
audit_shap,3,2,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,cerebro,124.996559,31.524170806,587189220.0,9208195890.0,6971034
audit_shap,5,0,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,pc,112.63641899999999,9.055143124,547510694.0,9208195890.0,6971034
audit_shap,5,1,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,pc,112.725026,9.058175124,547510694.0,9208195890.0,6953990
audit_shap,5,2,audit_shap,audit_prediction_shap,sh,lan,semi_honest_3,ring_split,adult,pc,112.724414,8.894204436,547510694.0,9208195890.0,6971034
audit_shap,7,0,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,613.64961,1445.4662875679999,242291684100.0,114505949000.0,30238384
audit_shap,7,1,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,613.64909,1445.466287519,242291684100.0,114505949000.0,30238383
audit_shap,7,2,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,613.64903,1445.4662889079998,242291684100.0,114505949000.0,30238384
audit_shap,9,0,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,cerebro,661.1340700000001,111.499839815,16654333080.0,114505949000.0,30238384
audit_shap,9,1,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,cerebro,661.13368,111.386173075,16654333080.0,114505949000.0,30238383
audit_shap,9,2,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,cerebro,661.1336200000001,110.490408028,16654333080.0,114505949000.0,30238384
audit_shap,11,0,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,pc,614.25236,45.431744017,14988717254.0,114505949000.0,30238384
audit_shap,11,1,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,pc,614.25197,45.223251442999995,14988717254.0,114505949000.0,30238383
audit_shap,11,2,audit_shap,audit_prediction_shap,mal,lan,sy-rep-ring-party,ring_split,adult,pc,614.2524999999999,45.489465376,14988717254.0,114505949000.0,30238384
audit_shap_wan,1,0,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,sha3s,22201.894089999998,70107.62378262599,13870550400.0,10735438290.0,606770
audit_shap_wan,1,1,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,sha3s,22202.540629999996,70107.62378272999,13870550400.0,10735438290.0,605908
audit_shap_wan,1,2,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,sha3s,22202.435019999997,70107.623782739,13870550400.0,10735438290.0,606770
audit_shap_wan,3,0,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,cerebro,22196.43093,10184.447425569999,587371332.0,10735438290.0,606770
audit_shap_wan,3,1,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,cerebro,22197.05382,10184.294277557,587371332.0,10735438290.0,605908
audit_shap_wan,3,2,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,cerebro,22196.94416,10184.529169581,587371332.0,10735438290.0,606770
audit_shap_wan,5,0,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,pc,22192.706559999995,14.450249645,547692806.0,10735438290.0,606770
audit_shap_wan,5,1,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,pc,22193.353099999997,15.191238671,547692806.0,10735438290.0,605908
audit_shap_wan,5,2,audit_shap_wan,audit_prediction_shap,sh,wan,semi_honest_3,ring_split,adult,pc,22193.24646,14.905522614999999,547692806.0,10735438290.0,606770
audit_shap_wan,7,0,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,110698.9387,85111.68190260099,314380717000.0,152585165200.0,2600158
audit_shap_wan,7,1,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,110698.8989,85111.68190298199,314380717000.0,152585165200.0,2600157
audit_shap_wan,7,2,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,sha3s,110698.8957,85111.681902721,314380717000.0,152585165200.0,2600158
audit_shap_wan,9,0,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,110664.6912,14532.656492082,17307370032.0,152585165200.0,2600158
audit_shap_wan,9,1,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,110664.6702,14532.33809759,17307370032.0,152585165200.0,2600157
audit_shap_wan,9,2,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,cerebro,110664.6707,14532.335601736,17307370032.0,152585165200.0,2600158
audit_shap_wan,11,0,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,pc,110684.83979999999,112.566968701,15641754206.0,152585165200.0,2600158
audit_shap_wan,11,1,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,pc,110684.8002,112.345215668,15641754206.0,152585165200.0,2600157
audit_shap_wan,11,2,audit_shap_wan,audit_prediction_shap,mal,wan,sy-rep-ring-party,ring_split,adult,pc,110684.8004,112.384596986,15641754206.0,152585165200.0,2600158
